No,SN Mesin,SN Kaset,Tipe Kaset,SN Kaset Cadangan,Tipe Kaset,SO-ID ,Status ,Tanggal kirim ,Tanggal perbaikan ,Hasil perbaikan ,Kategori Problem 
6797,74UEA43N03-070808,76UWRB2SB904325,RB,76UWRB2SB900171,RB,,,,,,
6798,74UEA43N03-070808,76UWRB2SB904338,RB,76UWRB2SB900250,RB,,,,,,
6799,74UEA43N03-070808,76UWRB2SB904380,RB,76UWRB2SB900097,RB,,,,,,
6800,74UEA43N03-070808,76UWRB2SB904381,RB,76UWRB2SB900267,RB,,,,,,
6801,74UEA43N03-070769,76UWAB2SW756155,AB,76UWAB2SW754961,AB,,,,,,
6802,74UEA43N03-070769,76UWRB2SB904089,RB,76UWRB2SB901828,RB,,,,,,
6803,74UEA43N03-070769,76UWRB2SB904087,RB,76UWRB2SB901699,RB,,,,,,
6804,74UEA43N03-070769,76UWRB2SB904091,RB,76UWRB2SB901831,RB,,,,,,
6805,74UEA43N03-070769,76UWRB2SB904088,RB,76UWRB2SB901824,RB,,,,,,
6806,74UEA43N03-070727,76UWAB2SW756144,AB,76UWAB2SW754780,AB,,,,,,
6807,74UEA43N03-070727,76UWRB2SB903125,RB,76UWRB2SB901772,RB,,,,,,
6808,74UEA43N03-070727,76UWRB2SB903126,RB,76UWRB2SB901827,RB,,,,,,
6809,74UEA43N03-070727,76UWRB2SB903123,RB,76UWRB2SB901854,RB,,,,,,
6810,74UEA43N03-070727,76UWRB2SB903108,RB,76UWRB2SB901769,RB,,,,,,
6811,74UEA43N03-070836,76UWAB2SW756133,AB,76UWAB2SW754751,AB,,,,,,
6812,74UEA43N03-070836,76UWRB2SB903219,RB,76UWRB2SB901729,RB,,,,,,
6813,74UEA43N03-070836,76UWRB2SB903120,RB,76UWRB2SB901722,RB,,,,,,
6814,74UEA43N03-070836,76UWRB2SB903217,RB,76UWRB2SB901724,RB,,,,,,
6815,74UEA43N03-070836,76UWRB2SB903220,RB,76UWRB2SB901768,RB,,,,,,
6816,74UEA43N03-070834,76UWAB2SW756114,AB,76UWAB2SW754953,AB,,,,,,
6817,74UEA43N03-070834,76UWRB2SB904270,RB,76UWRB2SB901830,RB,,,,,,
6818,74UEA43N03-070834,76UWRB2SB904264,RB,76UWRB2SB901773,RB,,,,,,
6819,74UEA43N03-070834,76UWRB2SB904263,RB,76UWRB2SB901826,RB,,,,,,
6820,74UEA43N03-070834,76UWRB2SB903247,RB,76UWRB2SB901829,RB,,,,,,
6821,74UEA43N03-070751,76UWAB2SW756150,AB,76UWAB2SW754775,AB,,,,,,
6822,74UEA43N03-070751,76UWRB2SB903077,RB,76UWRB2SB901845,RB,,,,,,
6823,74UEA43N03-070751,76UWRB2SB903078,RB,76UWRB2SB901852,RB,,,,,,
6824,74UEA43N03-070751,76UWRB2SB903082,RB,76UWRB2SB901843,RB,,,,,,
6825,74UEA43N03-070751,76UWRB2SB903079,RB,76UWRB2SB901825,RB,,,,,,
6826,74UEA43N03-070788,76UWAB2SW756163,AB,76UWAB2SW754981,AB,,,,,,
6827,74UEA43N03-070788,76UWRB2SB903061,RB,76UWRB2SB901850,RB,,,,,,
6828,74UEA43N03-070788,76UWRB2SB903063,RB,76UWRB2SB900204,RB,,,,,,
6829,74UEA43N03-070788,76UWRB2SB903064,RB,76UWRB2SB901767,RB,,,,,,
6830,74UEA43N03-070788,76UWRB2SB903049,RB,76UWRB2SB901842,RB,,,,,,
6831,74UEA43N03-070843,76UWAB2SW756102,AB,76UWAB2SW754929,AB,,,,,,
6832,74UEA43N03-070843,76UWRB2SB904170,RB,76UWRB2SB901774,RB,,,,,,
6833,74UEA43N03-070843,76UWRB2SB904233,RB,76UWRB2SB901770,RB,,,,,,
6834,74UEA43N03-070843,76UWRB2SB904234,RB,76UWRB2SB901766,RB,,,,,,
6835,74UEA43N03-070843,76UWRB2SB904225,RB,76UWRB2SB901723,RB,,,,,,
6836,74UEA43N03-070803,76UWAB2SW756071,AB,76UWAB2SW754928,AB,,,,,,
6837,74UEA43N03-070803,76UWRB2SB904341,RB,76UWRB2SB900925,RB,,,,,,
6838,74UEA43N03-070803,76UWRB2SB904337,RB,76UWRB2SB901426,RB,,,,,,
6839,74UEA43N03-070803,76UWRB2SB904330,RB,76UWRB2SB901437,RB,,,,,,
6840,74UEA43N03-070803,76UWRB2SB904327,RB,76UWRB2SB901286,RB,,,,,,
6841,74UEA43N03-070812,76UWAB2SW756116,AB,76UWAB2SW755010,AB,,,,,,
6842,74UEA43N03-070812,76UWRB2SB903381,RB,76UWRB2SB901284,RB,,,,,,
6843,74UEA43N03-070812,76UWRB2SB903378,RB,76UWRB2SB901435,RB,,,,,,
6844,74UEA43N03-070812,76UWRB2SB903382,RB,76UWRB2SB901434,RB,,,,,,
6845,74UEA43N03-070812,76UWRB2SB903380,RB,76UWRB2SB901440,RB,,,,,,
6846,74UEA43N03-070813,76UWAB2SW756098,AB,76UWAB2SW754774,AB,,,,,,
6847,74UEA43N03-070813,76UWRB2SB904185,RB,76UWRB2SB901443,RB,,,,,,
6848,74UEA43N03-070813,76UWRB2SB904186,RB,76UWRB2SB901436,RB,,,,,,
6849,74UEA43N03-070813,76UWRB2SB904188,RB,76UWRB2SB901441,RB,,,,,,
6850,74UEA43N03-070813,76UWRB2SB904187,RB,76UWRB2SB901442,RB,,,,,,
6851,74UEA43N03-070846,76UWAB2SW756059,AB,76UWAB2SW754761,AB,,,,,,
6852,74UEA43N03-070846,76UWRB2SB904208,RB,76UWRB2SB901404,RB,,,,,,
6853,74UEA43N03-070846,76UWRB2SB904210,RB,76UWRB2SB901391,RB,,,,,,
6854,74UEA43N03-070846,76UWRB2SB904212,RB,76UWRB2SB901389,RB,,,,,,
6855,74UEA43N03-070846,76UWRB2SB904205,RB,76UWRB2SB901414,RB,,,,,,
6856,74UEA43N03-070824,76UWAB2SW756384,AB,76UWAB2SW754763,AB,,,,,,
6857,74UEA43N03-070824,76UWRB2SB904292,RB,76UWRB2SB901403,RB,,,,,,
6858,74UEA43N03-070824,76UWRB2SB904303,RB,76UWRB2SB901405,RB,,,,,,
6859,74UEA43N03-070824,76UWRB2SB904302,RB,76UWRB2SB901386,RB,,,,,,
6860,74UEA43N03-070824,76UWRB2SB904301,RB,76UWRB2SB901387,RB,,,,,,
6861,74UEA43N03-070789,76UWAB2SW756169,AB,76UWAB2SW754966,AB,,,,,,
6862,74UEA43N03-070789,76UWRB2SB903048,RB,76UWRB2SB901164,RB,,,,,,
6863,74UEA43N03-070789,76UWRB2SB903050,RB,76UWRB2SB901589,RB,,,,,,
6864,74UEA43N03-070789,76UWRB2SB903046,RB,76UWRB2SB901591,RB,,,,,,
6865,74UEA43N03-070789,76UWRB2SB903047,RB,76UWRB2SB901555,RB,,,,,,
6866,74UEA43N03-070821,76UWAB2SW756391,AB,76UWAB2SW754959,AB,,,,,,
6867,74UEA43N03-070821,76UWRB2SB904286,RB,76UWRB2SB901311,RB,,,,,,
6868,74UEA43N03-070821,76UWRB2SB904277,RB,76UWRB2SB901169,RB,,,,,,
6869,74UEA43N03-070821,76UWRB2SB904300,RB,76UWRB2SB901586,RB,,,,,,
6870,74UEA43N03-070821,76UWRB2SB904294,RB,76UWRB2SB901590,RB,,,,,,
6871,74UEA43N03-070782,76UWAB2SW756113,AB,76UWAB2SW754781,AB,,,,,,
6872,74UEA43N03-070782,76UWRB2SB903260,RB,76UWRB2SB901640,RB,,,,,,
6873,74UEA43N03-070782,76UWRB2SB903261,RB,76UWRB2SB901638,RB,,,,,,
6874,74UEA43N03-070782,76UWRB2SB903262,RB,76UWRB2SB901644,RB,,,,,,
6875,74UEA43N03-070782,76UWRB2SB903259,RB,76UWRB2SB901579,RB,,,,,,
6876,74UEA43N03-070731,76UWAB2SW756182,AB,76UWAB2SW754969,AB,,,,,,
6877,74UEA43N03-070731,76UWRB2SB903288,RB,76UWRB2SB901310,RB,,,,,,
6878,74UEA43N03-070731,76UWRB2SB903271,RB,76UWRB2SB901177,RB,,,,,,
6879,74UEA43N03-070731,76UWRB2SB903287,RB,76UWRB2SB901174,RB,,,,,,
6880,74UEA43N03-070731,76UWRB2SB903274,RB,76UWRB2SB901560,RB,,,,,,
6881,74UEA43N03-070817,76UWAB2SW756103,AB,76UWAB2SW754980,AB,,,,,,
6882,74UEA43N03-070817,76UWRB2SB904362,RB,76UWRB2SB901577,RB,,,,,,
6883,74UEA43N03-070817,76UWRB2SB904364,RB,76UWRB2SB901580,RB,,,,,,
6884,74UEA43N03-070817,76UWRB2SB904368,RB,76UWRB2SB901576,RB,,,,,,
6885,74UEA43N03-070817,76UWRB2SB904365,RB,76UWRB2SB901578,RB,,,,,,
6886,74UEA43N03-070755,76UWAB2SW756131,AB,76UWAB2SW754985,AB,,,,,,
6887,74UEA43N03-070755,76UWRB2SB903212,RB,76UWRB2SB901572,RB,,,,,,
6888,74UEA43N03-070755,76UWRB2SB903213,RB,76UWRB2SB901585,RB,,,,,,
6889,74UEA43N03-070755,76UWRB2SB903211,RB,76UWRB2SB901588,RB,,,,,,
6890,74UEA43N03-070755,76UWRB2SB903209,RB,76UWRB2SB901582,RB,,,,,,
6891,74UEA43N03-070750,76UWAB2SW756109,AB,76UWAB2SW754964,AB,,,,,,
6892,74UEA43N03-070750,76UWRB2SB903263,RB,76UWRB2SB901309,RB,,,,,,
6893,74UEA43N03-070750,76UWRB2SB903273,RB,76UWRB2SB901306,RB,,,,,,
6894,74UEA43N03-070750,76UWRB2SB903272,RB,76UWRB2SB901307,RB,,,,,,
6895,74UEA43N03-070750,76UWRB2SB903144,RB,76UWRB2SB901305,RB,,,,,,
6896,74UEA43N03-070796,76UWAB2SW756064,AB,76UWAB2SW754973,AB,,,,,,
6897,74UEA43N03-070796,76UWRB2SB904125,RB,76UWRB2SB901304,RB,,,,,,
6898,74UEA43N03-070796,76UWRB2SB903362,RB,76UWRB2SB901313,RB,,,,,,
6899,74UEA43N03-070796,76UWRB2SB903317,RB,76UWRB2SB901321,RB,,,,,,
6900,74UEA43N03-070796,76UWRB2SB903313,RB,76UWRB2SB901326,RB,,,,,,
6901,74UEA43N03-070784,76UWAB2SW756183,AB,76UWAB2SW754974,AB,,,,,,
6902,74UEA43N03-070784,76UWRB2SB903276,RB,76UWRB2SB901646,RB,,,,,,
6903,74UEA43N03-070784,76UWRB2SB903277,RB,76UWRB2SB901581,RB,,,,,,
6904,74UEA43N03-070784,76UWRB2SB903281,RB,76UWRB2SB901643,RB,,,,,,
6905,74UEA43N03-070784,76UWRB2SB903278,RB,76UWRB2SB901584,RB,,,,,,
6906,74UEA43N03-070805,76UWAB2SW756386,AB,76UWAB2SW754786,AB,,,,,,
6907,74UEA43N03-070805,76UWRB2SB904206,RB,76UWRB2SB901289,RB,,,,,,
6908,74UEA43N03-070805,76UWRB2SB904201,RB,76UWRB2SB901290,RB,,,,,,
6909,74UEA43N03-070805,76UWRB2SB904200,RB,76UWRB2SB901324,RB,,,,,,
6910,74UEA43N03-070805,76UWRB2SB904295,RB,76UWRB2SB901323,RB,,,,,,
6911,74UEA43N03-070839,76UWAB2SW756165,AB,76UWAB2SW754979,AB,,,,,,
6912,74UEA43N03-070839,76UWRB2SB900745,RB,76UWRB2SB901818,RB,,,,,,
6913,74UEA43N03-070839,76UWRB2SB900739,RB,76UWRB2SB901771,RB,,,,,,
6914,74UEA43N03-070839,76UWRB2SB900740,RB,76UWRB2SB901725,RB,,,,,,
6915,74UEA43N03-070839,76UWRB2SB900741,RB,76UWRB2SB901726,RB,,,,,,
6916,74UEA43N03-070739,76UWAB2SW756192,AB,76UWAB2SW754768,AB,,,,,,
6917,74UEA43N03-070739,76UWRB2SB902382,RB,76UWRB2SB901302,RB,,,,,,
6918,74UEA43N03-070739,76UWRB2SB902886,RB,76UWRB2SB901285,RB,,,,,,
6919,74UEA43N03-070739,76UWRB2SB902366,RB,76UWRB2SB901301,RB,,,,,,
6920,74UEA43N03-070739,76UWRB2SB902369,RB,76UWRB2SB901291,RB,,,,,,
6921,74UEA43N03-070832,76UWAB2SW756089,AB,76UWAB2SW755705,AB,,,,,,
6922,74UEA43N03-070832,76UWRB2SB904235,RB,76UWRB2SB900142,RB,,,,,,
6923,74UEA43N03-070832,76UWRB2SB904229,RB,76UWRB2SB900134,RB,,,,,,
6924,74UEA43N03-070832,76UWRB2SB904237,RB,76UWRB2SB900141,RB,,,,,,
6925,74UEA43N03-070832,76UWRB2SB904238,RB,76UWRB2SB900127,RB,,,,,,
6926,74UEA43N03-070741,76UWAB2SW756187,AB,76UWAB2SW755718,AB,,,,,,
6927,74UEA43N03-070741,76UWRB2SB903284,RB,76UWRB2SB900126,RB,,,,,,
6928,74UEA43N03-070741,76UWRB2SB903283,RB,76UWRB2SB900137,RB,,,,,,
6929,74UEA43N03-070741,76UWRB2SB903286,RB,76UWRB2SB900113,RB,,,,,,
6930,74UEA43N03-070741,76UWRB2SB903285,RB,76UWRB2SB900146,RB,,,,,,
6931,74UEA43N03-070814,76UWAB2SW756069,AB,76UWAB2SW755678,AB,,,,,,
6932,74UEA43N03-070814,76UWRB2SB903304,RB,76UWRB2SB900081,RB,,,,,,
6933,74UEA43N03-070814,76UWRB2SB903305,RB,76UWRB2SB900230,RB,,,,,,
6934,74UEA43N03-070814,76UWRB2SB903342,RB,76UWRB2SB900080,RB,,,,,,
6935,74UEA43N03-070814,76UWRB2SB903129,RB,76UWRB2SB900178,RB,,,,,,
6936,74UEA43N03-070838,76UWAB2SW756126,AB,76UWAB2SW755679,AB,,,,,,
6937,74UEA43N03-070838,76UWRB2SB903245,RB,76UWRB2SB900122,RB,,,,,,
6938,74UEA43N03-070838,76UWRB2SB903246,RB,76UWRB2SB900093,RB,,,,,,
6939,74UEA43N03-070838,76UWRB2SB903240,RB,76UWRB2SB900121,RB,,,,,,
6940,74UEA43N03-070838,76UWRB2SB903241,RB,76UWRB2SB900118,RB,,,,,,
6941,74UEA43N03-070810,76UWAB2SW756188,AB,76UWAB2SW755734,AB,,,,,,
6942,74UEA43N03-070810,76UWRB2SB902349,RB,76UWRB2SB900124,RB,,,,,,
6943,74UEA43N03-070810,76UWRB2SB902339,RB,76UWRB2SB900123,RB,,,,,,
6944,74UEA43N03-070810,76UWRB2SB902347,RB,76UWRB2SB900119,RB,,,,,,
6945,74UEA43N03-070810,76UWRB2SB902350,RB,76UWRB2SB900120,RB,,,,,,
6946,74UEA43N03-070780,76UWAB2SW756397,AB,76UWAB2SW755693,AB,,,,,,
6947,74UEA43N03-070780,76UWRB2SB902913,RB,76UWRB2SB900125,RB,,,,,,
6948,74UEA43N03-070780,76UWRB2SB902914,RB,76UWRB2SB900131,RB,,,,,,
6949,74UEA43N03-070780,76UWRB2SB902916,RB,76UWRB2SB900129,RB,,,,,,
6950,74UEA43N03-070780,76UWRB2SB902908,RB,76UWRB2SB900130,RB,,,,,,
6951,74UEA43N03-070433,76UWAB2SW755299,AB,76UWAB2SW754965,AB,,,,,,
6952,74UEA43N03-070433,76UWRB2SB899790,RB,76UWRB2SB901554,RB,,,,,,
6953,74UEA43N03-070433,76UWRB2SB899756,RB,76UWRB2SB901551,RB,,,,,,
6954,74UEA43N03-070433,76UWRB2SB899796,RB,76UWRB2SB901182,RB,,,,,,
6955,74UEA43N03-070433,76UWRB2SB899797,RB,76UWRB2SB901172,RB,,,,,,
6956,74UEA43N03-070719,76UWAB2SW756190,AB,76UWAB2SW754967,AB,,,,,,
6957,74UEA43N03-070719,76UWRB2SB902363,RB,76UWRB2SB901529,RB,,,,,,
6958,74UEA43N03-070719,76UWRB2SB902364,RB,76UWRB2SB901556,RB,,,,,,
6959,74UEA43N03-070719,76UWRB2SB902315,RB,76UWRB2SB901557,RB,,,,,,
6960,74UEA43N03-070719,76UWRB2SB902351,RB,76UWRB2SB901183,RB,,,,,,
6961,74UEA43N03-070730,76UWAB2SW756140,AB,76UWAB2SW754958,AB,,,,,,
6962,74UEA43N03-070730,76UWRB2SB903155,RB,76UWRB2SB901542,RB,,,,,,
6963,74UEA43N03-070730,76UWRB2SB903158,RB,76UWRB2SB901530,RB,,,,,,
6964,74UEA43N03-070730,76UWRB2SB903157,RB,76UWRB2SB901531,RB,,,,,,
6965,74UEA43N03-070730,76UWRB2SB903156,RB,76UWRB2SB901541,RB,,,,,,
6966,74UEA43N03-070729,76UWAB2SW756152,AB,76UWAB2SW755005,AB,,,,,,
6967,74UEA43N03-070729,76UWRB2SB903256,RB,76UWRB2SB901028,RB,,,,,,
6968,74UEA43N03-070729,76UWRB2SB903257,RB,76UWRB2SB901528,RB,,,,,,
6969,74UEA43N03-070729,76UWRB2SB902896,RB,76UWRB2SB901527,RB,,,,,,
6970,74UEA43N03-070729,76UWRB2SB904112,RB,76UWRB2SB901539,RB,,,,,,
6971,74UEA43N03-070765,76UWAB2SW756162,AB,76UWAB2SW755721,AB,,,,,,
6972,74UEA43N03-070765,76UWRB2SB904336,RB,76UWRB2SB901547,RB,,,,,,
6973,74UEA43N03-070765,76UWRB2SB904353,RB,76UWRB2SB901593,RB,,,,,,
6974,74UEA43N03-070765,76UWRB2SB904354,RB,76UWRB2SB901592,RB,,,,,,
6975,74UEA43N03-070765,76UWRB2SB904350,RB,76UWRB2SB900970,RB,,,,,,
6976,74UEA43N03-070752,76UWAB2SW756106,AB,76UWAB2SW755720,AB,,,,,,
6977,74UEA43N03-070752,76UWRB2SB902890,RB,76UWRB2SB900228,RB,,,,,,
6978,74UEA43N03-070752,76UWRB2SB902920,RB,76UWRB2SB900219,RB,,,,,,
6979,74UEA43N03-070752,76UWRB2SB902923,RB,76UWRB2SB900215,RB,,,,,,
6980,74UEA43N03-070752,76UWRB2SB902925,RB,76UWRB2SB900055,RB,,,,,,
6981,74UEA43N03-070828,76UWAB2SW756123,AB,76UWAB2SW755710,AB,,,,,,
6982,74UEA43N03-070828,76UWRB2SB903232,RB,76UWRB2SB900139,RB,,,,,,
6983,74UEA43N03-070828,76UWRB2SB903233,RB,76UWRB2SB900136,RB,,,,,,
6984,74UEA43N03-070828,76UWRB2SB903234,RB,76UWRB2SB900135,RB,,,,,,
6985,74UEA43N03-070828,76UWRB2SB903225,RB,76UWRB2SB900138,RB,,,,,,
6986,74UEA43N03-070804,76UWAB2SW756070,AB,76UWAB2SW755717,AB,,,,,,
6987,74UEA43N03-070804,76UWRB2SB904320,RB,76UWRB2SB899987,RB,,,,,,
6988,74UEA43N03-070804,76UWRB2SB904323,RB,76UWRB2SB900016,RB,,,,,,
6989,74UEA43N03-070804,76UWRB2SB904331,RB,76UWRB2SB899341,RB,,,,,,
6990,74UEA43N03-070804,76UWRB2SB904328,RB,76UWRB2SB900018,RB,,,,,,
6991,74UEA43N03-070738,76UWAB2SW756193,AB,76UWAB2SW755732,AB,,,,,,
6992,74UEA43N03-070738,76UWRB2SB902371,RB,76UWRB2SB901802,RB,,,,,,
6993,74UEA43N03-070738,76UWRB2S3902346,RB,76UWRB2SB901806,RB,,,,,,
6994,74UEA43N03-070738,76UWRB2SB902372,RB,76UWRB2SB901776,RB,,,,,,
6995,74UEA43N03-070738,76UWRB2SB902375,RB,76UWRB2SB901809,RB,,,,,,
6996,74UEA43N03-070773,76UWAB2SW756129,AB,76UWAB2SW755680,AB,,,,,,
6997,74UEA43N03-070773,76UWRB2SB904335,RB,76UWRB2SB900021,RB,,,,,,
6998,74UEA43N03-070773,76UWRB2SB903073,RB,76UWRB2SB900020,RB,,,,,,
6999,74UEA43N03-070773,76UWRB2SB903071,RB,76UWRB2SB900010,RB,,,,,,
7000,74UEA43N03-070773,76UWRB2SB903056,RB,76UWRB2SB899364,RB,,,,,,
7001,74UEA43N03-070845,76UWAB2SW756018,AB,76UWAB2SW755692,AB,,,,,,
7002,74UEA43N03-070845,76UWRB2SB903303,RB,76UWRB2SB901691,RB,,,,,,
7003,74UEA43N03-070845,76UWRB2SB903300,RB,76UWRB2SB901822,RB,,,,,,
7004,74UEA43N03-070845,76UWRB2SB903299,RB,76UWRB2SB901702,RB,,,,,,
7005,74UEA43N03-070845,76UWRB2SB903306,RB,76UWRB2SB901755,RB,,,,,,
7006,74UEA43N03-070718,76UWAB2SW756191,AB,76UWAB2SW755704,AB,,,,,,
7007,74UEA43N03-070718,76UWRB2SB902373,RB,76UWRB2SB901807,RB,,,,,,
7008,74UEA43N03-070718,76UWRB2SB902374,RB,76UWRB2SB901808,RB,,,,,,
7009,74UEA43N03-070718,76UWRB2SB902376,RB,76UWRB2SB901801,RB,,,,,,
7010,74UEA43N03-070718,76UWRB2SB902361,RB,76UWRB2SB901814,RB,,,,,,
7011,74UEA43N03-070807,76UWAB2SW756194,AB,76UWAB2SW755723,AB,,,,,,
7012,74UEA43N03-070807,76UWRB2SB902906,RB,76UWRB2SB899346,RB,,,,,,
7013,74UEA43N03-070807,76UWRB2SB902907,RB,76UWRB2SB900013,RB,,,,,,
7014,74UEA43N03-070807,76UWRB2SB902910,RB,76UWRB2SB900015,RB,,,,,,
7015,74UEA43N03-070807,76UWRB2SB902904,RB,76UWRB2SB900017,RB,,,,,,
7016,74UEA43N03-070849,76UWAB2SW756076,AB,76UWAB2SW755726,AB,,,,,,
7017,74UEA43N03-070849,76UWRB2SB904243,RB,76UWRB2SB900011,RB,,,,,,
7018,74UEA43N03-070849,76UWRB2SB904217,RB,76UWRB2SB900009,RB,,,,,,
7019,74UEA43N03-070849,76UWRB2SB904240,RB,76UWRB2SB900012,RB,,,,,,
7020,74UEA43N03-070849,76UWRB2SB904245,RB,76UWRB2SB900014,RB,,,,,,
7021,74UEA43N03-070820,76UWAB2SW756385,AB,76UWAB2SW755682,AB,,,,,,
7022,74UEA43N03-070820,76UWRB2SB904298,RB,76UWRB2SB899913,RB,,,,,,
7023,74UEA43N03-070820,76UWRB2SB904293,RB,76UWRB2SB899324,RB,,,,,,
7024,74UEA43N03-070820,76UWRB2SB904289,RB,76UWRB2SB899907,RB,,,,,,
7025,74UEA43N03-070820,76UWRB2SB904290,RB,76UWRB2SB900008,RB,,,,,,
7026,74UEA43N03-070459,76UWAB2SW755605,AB,76UWAB2SW755727,AB,,,,,,
7027,74UEA43N03-070459,76UWRB2SB900782,RB,76UWRB2SB900227,RB,,,,,,
7028,74UEA43N03-070459,76UWRB2SB900775,RB,76UWRB2SB899910,RB,,,,,,
7029,74UEA43N03-070459,76UWRB2SB900772,RB,76UWRB2SB899327,RB,,,,,,
7030,74UEA43N03-070459,76UWRB2SB900764,RB,76UWRB2SB899334,RB,,,,,,
7031,74UEA43N03-070457,76UWAB2SW755853,AB,76UWAB2SW755735,AB,,,,,,
7032,74UEA43N03-070457,76UWRB2SB900485,RB,76UWRB2SB899983,RB,,,,,,
7033,74UEA43N03-070457,76UWRB2SB900483,RB,76UWRB2SB899984,RB,,,,,,
7034,74UEA43N03-070457,76UWRB2SB900480,RB,76UWRB2SB899981,RB,,,,,,
7035,74UEA43N03-070457,76UWRB2SB900481,RB,76UWRB2SB899980,RB,,,,,,
7036,74UEA43N03-070798,76UWAB2SW756135,AB,76UWAB2SW755728,AB,,,,,,
7037,74UEA43N03-070798,76UWRB2SB903067,RB,76UWRB2SB900019,RB,,,,,,
7038,74UEA43N03-070798,76UWRB2SB903065,RB,76UWRB2SB899982,RB,,,,,,
7039,74UEA43N03-070798,76UWRB2SB903072,RB,76UWRB2SB900053,RB,,,,,,
7040,74UEA43N03-070798,76UWRB2SB903070,RB,76UWRB2SB899315,RB,,,,,,
7041,74UEA43N03-070651,76UWAB2SW756092,AB,76UWAB2SW755691,AB,,,,,,
7042,74UEA43N03-070651,76UWRB2SB904223,RB,76UWRB2SB901796,RB,,,,,,
7043,74UEA43N03-070651,76UWRB2SB904156,RB,76UWRB2SB902424,RB,,,,,,
7044,74UEA43N03-070651,76UWRB2SB904137,RB,76UWRB2SB902423,RB,,,,,,
7045,74UEA43N03-070651,76UWRB2SB904216,RB,76UWRB2SB901787,RB,,,,,,
7046,74UEA43N03-070754,76UWAB2SW756164,AB,76UWAB2SW755716,AB,,,,,,
7047,74UEA43N03-070754,76UWRB2SB900748,RB,76UWRB2SB901803,RB,,,,,,
7048,74UEA43N03-070754,76UWRB2SB903207,RB,76UWRB2SB902427,RB,,,,,,
7049,74UEA43N03-070754,76UWRB2SB903210,RB,76UWRB2SB901792,RB,,,,,,
7050,74UEA43N03-070754,76UWRB2SB903208,RB,76UWRB2SB901804,RB,,,,,,
7051,74UEA43N03-070746,76UWAB2SW756153,AB,76UWAB2SW755715,AB,,,,,,
7052,74UEA43N03-070746,76UWRB2SB904113,RB,76UWRB2SB901811,RB,,,,,,
7053,74UEA43N03-070746,76UWRB2SB904109,RB,76UWRB2SB901812,RB,,,,,,
7054,74UEA43N03-070746,76UWRB2SB904119,RB,76UWRB2SB901790,RB,,,,,,
7055,74UEA43N03-070746,76UWRB2SB904111,RB,76UWRB2SB901805,RB,,,,,,
7056,74UEA43N03-070622,76UWAB2SW756026,AB,76UWAB2SW755725,AB,,,,,,
7057,74UEA43N03-070622,76UWRB2SB903334,RB,76UWRB2SB901823,RB,,,,,,
7058,74UEA43N03-070622,76UWRB2SB903350,RB,76UWRB2SB901821,RB,,,,,,
7059,74UEA43N03-070622,76UWRB2SB903349,RB,76UWRB2SB901703,RB,,,,,,
7060,74UEA43N03-070622,76UWRB2SB903359,RB,76UWRB2SB901701,RB,,,,,,
7061,74UEA43N03-070822,76UWAB2SW756096,AB,76UWAB2SW755736,AB,,,,,,
7062,74UEA43N03-070822,76UWRB2SB904309,RB,76UWRB2SB901810,RB,,,,,,
7063,74UEA43N03-070822,76UWRB2SB904344,RB,76UWRB2SB901817,RB,,,,,,
7064,74UEA43N03-070822,76UWRB2SB904349,RB,76UWRB2SB901813,RB,,,,,,
7065,74UEA43N03-070822,76UWRB2SB904343,RB,76UWRB2SB901794,RB,,,,,,
7066,74UEA43N03-070783,76UWAB2SW756185,AB,76UWAB2SW755730,AB,,,,,,
7067,74UEA43N03-070783,76UWRB2SB903279,RB,76UWRB2SB901833,RB,,,,,,
7068,74UEA43N03-070783,76UWRB2SB903275,RB,76UWRB2SB901550,RB,,,,,,
7069,74UEA43N03-070783,76UWRB2SB903280,RB,76UWRB2SB901492,RB,,,,,,
7070,74UEA43N03-070783,76UWRB2SB903266,RB,76UWRB2SB901490,RB,,,,,,
7071,74UEA43N03-070806,76UWAB2SW756399,AB,76UWAB2SW755731,AB,,,,,,
7072,74UEA43N03-070806,76UWRB2SB902365,RB,76UWRB2SB901836,RB,,,,,,
7073,74UEA43N03-070806,76UWRB2SB902367,RB,76UWRB2SB901489,RB,,,,,,
7074,74UEA43N03-070806,76UWRB2SB902368,RB,76UWRB2SB901171,RB,,,,,,
7075,74UEA43N03-070806,76UWRB2SB902354,RB,76UWRB2SB901553,RB,,,,,,
7076,74UEA43N03-070811,76UWAB2SW756149,AB,76UWAB2SW755683,AB,,,,,,
7077,74UEA43N03-070811,76UWRB2SB902919,RB,76UWRB2SB901846,RB,,,,,,
7078,74UEA43N03-070811,76UWRB2SB902918,RB,76UWRB2SB901861,RB,,,,,,
7079,74UEA43N03-070811,76UWRB2SB902921,RB,76UWRB2SB901860,RB,,,,,,
7080,74UEA43N03-070811,76UWRB2SB902893,RB,76UWRB2SB901864,RB,,,,,,
7081,74UEA43N03-070786,76UWAB2SW756161,AB,76UWAB2SW755733,AB,,,,,,
7082,74UEA43N03-070786,76UWRB2SB900752,RB,76UWRB2SB901847,RB,,,,,,
7083,74UEA43N03-070786,76UWRB2SB900743,RB,76UWRB2SB901849,RB,,,,,,
7084,74UEA43N03-070786,76UWRB2SB900747,RB,76UWRB2SB901866,RB,,,,,,
7085,74UEA43N03-070786,76UWRB2SB900744,RB,76UWRB2SB901840,RB,,,,,,
